volcano_number,volcano_name,eruption_number,eruption_category,start_year,start_month,start_day,end_year,end_month,end_day,latitude,longitude
343100,San Miguel,20906,Confirmed Eruption,2013.0,12.0,29.0,2014.0,7.0,28.0,13.434000000000001,-88.26899999999999
284096,Nishinoshima,20916,Confirmed Eruption,2013.0,11.0,20.0,2015.0,11.0,17.0,27.247,140.874
263250,Merapi,20842,Confirmed Eruption,2013.0,11.0,18.0,2013.0,11.0,18.0,-7.54,110.446
300120,Zhupanovsky,20907,Confirmed Eruption,2013.0,10.0,23.0,2013.0,10.0,26.0,53.589,159.15
260010,Barren Island,20918,Confirmed Eruption,2013.0,10.0,12.0,2016.0,5.0,17.0,12.277999999999999,93.85799999999999
263090,Tangkuban Parahu,20987,Confirmed Eruption,2013.0,10.0,5.0,2013.0,10.0,5.0,-6.77,107.6
221020,Zubair Group,21068,Confirmed Eruption,2013.0,9.0,28.0,2013.0,11.0,20.0,15.05,42.18
344040,Telica,22195,Confirmed Eruption,2013.0,9.0,25.0,2013.0,9.0,25.0,12.606,-86.84
261080,Sinabung,20818,Confirmed Eruption,2013.0,9.0,15.0,2018.0,8.0,30.0,3.17,98.39200000000001
211060,Etna,20841,Confirmed Eruption,2013.0,9.0,3.0,2020.0,4.0,17.0,37.748000000000005,14.999
354020,Ubinas,20832,Confirmed Eruption,2013.0,9.0,1.0,2016.0,2.0,27.0,-16.355,-70.903
264250,Iliwerung,20912,Confirmed Eruption,2013.0,8.0,20.0,2013.0,8.0,20.0,-8.53,123.57
300260,Klyuchevskoy,20786,Confirmed Eruption,2013.0,8.0,15.0,2013.0,12.0,20.0,56.056000000000004,160.642
290200,Ketoi,20780,Uncertain Eruption,2013.0,7.0,25.0,2013.0,8.0,12.0,47.35,152.475
357120,Villarrica,20838,Confirmed Eruption,2013.0,7.0,25.0,2013.0,7.0,29.0,-39.42,-71.93
252120,Ulawun,20835,Confirmed Eruption,2013.0,7.0,8.0,2013.0,12.0,21.0,-5.05,151.33
284090,Izu-Torishima,20828,Uncertain Eruption,2013.0,7.0,6.0,2013.0,7.0,6.0,30.484,140.303
312070,Veniaminof,20836,Confirmed Eruption,2013.0,6.0,13.0,2013.0,10.0,12.0,56.17,-159.38
290260,Chirinkotan,20757,Confirmed Eruption,2013.0,6.0,11.0,2014.0,6.0,1.0,48.98,153.48
344020,San Cristobal,20817,Confirmed Eruption,2013.0,6.0,7.0,2013.0,6.0,7.0,12.702,-87.00399999999999
282060,Kikai,20781,Confirmed Eruption,2013.0,6.0,4.0,2013.0,6.0,4.0,30.793000000000003,130.305
263300,Semeru,22220,Confirmed Eruption,2013.0,6.0,4.0,2013.0,11.0,29.0,-8.107999999999999,112.92200000000001
261170,Kerinci,22216,Confirmed Eruption,2013.0,6.0,2.0,2013.0,6.0,2.0,-1.6969999999999998,101.264
345070,Turrialba,20831,Confirmed Eruption,2013.0,5.0,21.0,2013.0,6.0,4.0,10.025,-83.76700000000001
312030,Pavlof,20807,Confirmed Eruption,2013.0,5.0,13.0,2013.0,6.0,26.0,55.417,-161.894
344100,Masaya,22291,Uncertain Eruption,2013.0,5.0,11.0,2013.0,5.0,26.0,11.985,-86.165
273030,Mayon,20798,Confirmed Eruption,2013.0,5.0,7.0,2013.0,5.0,7.0,13.257,123.685
355100,Lascar,20789,Confirmed Eruption,2013.0,4.0,2.0,2013.0,11.0,20.0,-23.37,-67.73
342110,Pacaya,20802,Confirmed Eruption,2013.0,3.0,5.0,2014.0,4.0,10.0,14.382,-90.601
263090,Tangkuban Parahu,20822,Confirmed Eruption,2013.0,2.0,21.0,2013.0,3.0,6.0,-6.77,107.6
260010,Barren Island,20754,Confirmed Eruption,2013.0,2.0,16.0,2013.0,2.0,16.0,12.277999999999999,93.85799999999999
290070,Etorofu-Yakeyama [Grozny Group],20762,Confirmed Eruption,2013.0,2.0,16.0,2013.0,4.0,4.0,45.012,147.871
284305,Mariana Back-Arc Segment at 15.5°N,21102,Confirmed Eruption,2013.0,2.0,13.0,2015.0,12.0,1.0,15.405999999999999,144.506
251030,Karkar,20779,Confirmed Eruption,2013.0,1.0,29.0,2013.0,2.0,26.0,-4.649,145.964
352090,Sangay,22235,Confirmed Eruption,2013.0,1.0,25.0,2013.0,5.0,24.0,-2.005,-78.34100000000001
268040,Gamkonora,20915,Uncertain Eruption,2013.0,1.0,23.0,2013.0,5.0,27.0,1.38,127.53
252140,Rabaul,20811,Confirmed Eruption,2013.0,1.0,19.0,2014.0,3.0,11.0,-4.271,152.203
341040,Colima,20759,Confirmed Eruption,2013.0,1.0,6.0,2017.0,3.0,7.0,19.514,-103.62
344020,San Cristobal,20816,Confirmed Eruption,2012.0,12.0,26.0,2012.0,12.0,28.0,12.702,-87.00399999999999
357090,Copahue,20760,Confirmed Eruption,2012.0,12.0,22.0,2013.0,12.0,10.0,-37.856,-71.183
252010,Langila,20788,Confirmed Eruption,2012.0,12.0,1.0,2012.0,12.0,5.0,-5.525,148.42
300240,Tolbachik,20825,Confirmed Eruption,2012.0,11.0,27.0,2013.0,9.0,5.0,55.832,160.326
241080,Tongariro,20827,Confirmed Eruption,2012.0,11.0,21.0,2012.0,11.0,21.0,-39.157,175.632
357120,Villarrica,20837,Uncertain Eruption,2012.0,11.0,14.0,2012.0,11.0,14.0,-39.42,-71.93
290150,Chirpoi,20756,Confirmed Eruption,2012.0,11.0,11.0,2016.0,10.0,18.0,46.532,150.871
252120,Ulawun,20834,Confirmed Eruption,2012.0,11.0,6.0,2012.0,12.0,11.0,-5.05,151.33
284170,Pagan,20804,Confirmed Eruption,2012.0,10.0,30.0,2012.0,12.0,11.0,18.13,145.8
345020,Rincon de la Vieja,22161,Confirmed Eruption,2012.0,10.0,17.0,2012.0,10.0,17.0,10.83,-85.324
264150,Paluweh,20806,Confirmed Eruption,2012.0,10.0,8.0,2013.0,10.0,31.0,-8.32,121.708
290390,Alaid,20750,Confirmed Eruption,2012.0,10.0,5.0,2012.0,12.0,12.0,50.861000000000004,155.565
261140,Marapi,20797,Confirmed Eruption,2012.0,9.0,26.0,2012.0,9.0,26.0,-0.38,100.47399999999999
268060,Gamalama,20766,Confirmed Eruption,2012.0,9.0,15.0,2012.0,9.0,17.0,0.8,127.33
266100,Lokon-Empung,20794,Confirmed Eruption,2012.0,9.0,15.0,2013.0,9.0,9.0,1.358,124.792
344020,San Cristobal,20815,Confirmed Eruption,2012.0,9.0,8.0,2012.0,9.0,15.0,12.702,-87.00399999999999
234010,Heard,20768,Confirmed Eruption,2012.0,9.0,5.0,2020.0,4.0,10.0,-53.106,73.513
300260,Klyuchevskoy,20785,Confirmed Eruption,2012.0,9.0,1.0,2013.0,1.0,28.0,56.056000000000004,160.642
266030,Soputan,20821,Confirmed Eruption,2012.0,8.0,26.0,2012.0,9.0,19.0,1.112,124.73700000000001
290070,Etorofu-Yakeyama [Grozny Group],20761,Confirmed Eruption,2012.0,8.0,16.0,2012.0,8.0,25.0,45.012,147.871
241040,Whakaari/White Island,20839,Confirmed Eruption,2012.0,8.0,7.0,2013.0,10.0,11.0,-37.52,177.18
241080,Tongariro,20826,Confirmed Eruption,2012.0,8.0,6.0,2012.0,8.0,7.0,-39.157,175.632
242050,Monowai,20799,Confirmed Eruption,2012.0,8.0,3.0,2012.0,8.0,4.0,-25.886999999999997,-177.188
242005,Havre Seamount,20748,Confirmed Eruption,2012.0,7.0,17.0,2012.0,7.0,19.0,-31.08,-179.033
267020,Karangetang,20776,Confirmed Eruption,2012.0,5.0,14.0,2013.0,9.0,5.0,2.781,125.40700000000001
351080,Galeras,20764,Confirmed Eruption,2012.0,5.0,13.0,2014.0,1.0,30.0,1.22,-77.37
264270,Sirung,20819,Confirmed Eruption,2012.0,5.0,8.0,2012.0,5.0,12.0,-8.508,124.13
252120,Ulawun,20833,Confirmed Eruption,2012.0,5.0,7.0,2012.0,5.0,31.0,-5.05,151.33
252080,Witori,20805,Confirmed Eruption,2012.0,5.0,3.0,2012.0,7.0,11.0,-5.5760000000000005,150.516
344100,Masaya,22143,Confirmed Eruption,2012.0,4.0,30.0,2012.0,6.0,8.0,11.985,-86.165
261140,Marapi,20796,Confirmed Eruption,2012.0,3.0,1.0,2012.0,5.0,18.0,-0.38,100.47399999999999
351020,"Ruiz, Nevado del",20814,Confirmed Eruption,2012.0,2.0,22.0,2013.0,7.0,12.0,4.8919999999999995,-75.324
345020,Rincon de la Vieja,20813,Confirmed Eruption,2012.0,2.0,19.0,2012.0,4.0,14.0,10.83,-85.324
311110,Kanaga,20774,Confirmed Eruption,2012.0,2.0,18.0,2012.0,2.0,18.0,51.923,-177.168
284120,Ioto,20772,Confirmed Eruption,2012.0,2.0,10.0,2012.0,5.0,2.0,24.750999999999998,141.289
251030,Karkar,20778,Confirmed Eruption,2012.0,2.0,1.0,2012.0,2.0,1.0,-4.649,145.964
345070,Turrialba,20830,Confirmed Eruption,2012.0,1.0,12.0,2012.0,1.0,18.0,10.025,-83.76700000000001
357091,Callaqui,20755,Uncertain Eruption,2012.0,1.0,2.0,2012.0,1.0,2.0,-37.92,-71.45
264230,Lewotolo,20791,Confirmed Eruption,2012.0,1.0,2.0,2012.0,1.0,14.0,-8.272,123.505
221020,Zubair Group,20840,Confirmed Eruption,2011.0,12.0,18.0,2012.0,1.0,12.0,15.05,42.18
261170,Kerinci,22217,Confirmed Eruption,2011.0,12.0,15.0,2011.0,12.0,15.0,-1.6969999999999998,101.264
268060,Gamalama,20765,Confirmed Eruption,2011.0,12.0,5.0,2011.0,12.0,23.0,0.8,127.33
352080,Tungurahua,22215,Confirmed Eruption,2011.0,11.0,27.0,2016.0,3.0,16.0,-1.4669999999999999,-78.442
223020,Nyamuragira,20801,Confirmed Eruption,2011.0,11.0,6.0,2012.0,3.0,16.0,-1.4080000000000001,29.2
300260,Klyuchevskoy,20784,Uncertain Eruption,2011.0,11.0,2.0,2011.0,11.0,2.0,56.056000000000004,160.642
358057,"Hudson, Cerro",20770,Confirmed Eruption,2011.0,10.0,26.0,2011.0,11.0,1.0,-45.9,-72.97
383020,Hierro,20769,Confirmed Eruption,2011.0,10.0,10.0,2012.0,3.0,5.0,27.73,-18.03
257020,Gaua,20938,Confirmed Eruption,2011.0,9.0,17.0,2011.0,10.0,10.0,-14.27,167.5
345020,Rincon de la Vieja,20812,Confirmed Eruption,2011.0,8.0,22.0,2011.0,9.0,27.0,10.83,-85.324
344020,San Cristobal,10898,Confirmed Eruption,2011.0,8.0,21.0,2011.0,10.0,23.0,12.702,-87.00399999999999
261140,Marapi,20795,Confirmed Eruption,2011.0,8.0,3.0,2011.0,10.0,12.0,-0.38,100.47399999999999
262000,Krakatau,20787,Confirmed Eruption,2011.0,7.0,31.0,2012.0,9.0,9.0,-6.102,105.42299999999999
311240,Cleveland,20758,Confirmed Eruption,2011.0,7.0,19.0,2015.0,8.0,18.0,52.825,-169.94400000000002
266030,Soputan,20820,Confirmed Eruption,2011.0,7.0,3.0,2011.0,8.0,15.0,1.112,124.73700000000001
266100,Lokon-Empung,20793,Confirmed Eruption,2011.0,6.0,26.0,2012.0,5.0,1.0,1.358,124.792
222120,"Lengai, Ol Doinyo",20790,Confirmed Eruption,2011.0,6.0,22.0,2014.0,7.0,15.0,-2.764,35.914
221101,Nabro,20800,Confirmed Eruption,2011.0,6.0,13.0,2012.0,6.0,3.0,13.37,41.7
352090,Sangay,22234,Confirmed Eruption,2011.0,6.0,6.0,2012.0,9.0,19.0,-2.005,-78.34100000000001
357150,Puyehue-Cordon Caulle,20809,Confirmed Eruption,2011.0,6.0,4.0,2012.0,4.0,21.0,-40.59,-72.117
257030,Ambae,20752,Confirmed Eruption,2011.0,6.0,4.0,2011.0,7.0,10.0,-15.389000000000001,167.835
373010,Grimsvotn,20767,Confirmed Eruption,2011.0,5.0,21.0,2011.0,5.0,28.0,64.416,-17.316
282110,Asosan,20753,Confirmed Eruption,2011.0,5.0,15.0,2011.0,6.0,9.0,32.884,131.10399999999998
263300,Semeru,22219,Confirmed Eruption,2011.0,5.0,13.0,2012.0,7.0,20.0,-8.107999999999999,112.92200000000001
284170,Pagan,20803,Confirmed Eruption,2011.0,4.0,23.0,2011.0,9.0,1.0,18.13,145.8
352080,Tungurahua,22214,Confirmed Eruption,2011.0,4.0,20.0,2011.0,5.0,26.0,-1.4669999999999999,-78.442
331021,Axial Seamount,20921,Confirmed Eruption,2011.0,4.0,6.0,2011.0,4.0,12.0,45.95,-130.0
351080,Galeras,20763,Uncertain Eruption,2011.0,3.0,31.0,2011.0,4.0,1.0,1.22,-77.37
300260,Klyuchevskoy,20783,Confirmed Eruption,2011.0,3.0,30.0,2011.0,7.0,3.0,56.056000000000004,160.642
252140,Rabaul,20810,Confirmed Eruption,2011.0,3.0,29.0,2011.0,8.0,12.0,-4.271,152.203
267020,Karangetang,20775,Confirmed Eruption,2011.0,3.0,11.0,2011.0,8.0,13.0,2.781,125.40700000000001
344040,Telica,20823,Confirmed Eruption,2011.0,3.0,7.0,2011.0,6.0,14.0,12.606,-86.84
266100,Lokon-Empung,20792,Confirmed Eruption,2011.0,2.0,22.0,2011.0,2.0,22.0,1.358,124.792
357040,Planchon-Peteroa,20808,Confirmed Eruption,2011.0,2.0,17.0,2011.0,6.0,26.0,-35.223,-70.568
282090,Kirishimayama,20782,Confirmed Eruption,2011.0,1.0,19.0,2011.0,9.0,7.0,31.934,130.862
345070,Turrialba,20829,Confirmed Eruption,2011.0,1.0,14.0,2011.0,1.0,14.0,10.025,-83.76700000000001
221041,Dallol,20939,Confirmed Eruption,2011.0,1.0,4.0,2011.0,1.0,4.0,14.242,40.3
263310,Tengger Caldera,16064,Confirmed Eruption,2010.0,11.0,26.0,2012.0,6.0,13.0,-7.942,112.95
352080,Tungurahua,11645,Confirmed Eruption,2010.0,11.0,22.0,2011.0,1.0,2.0,-1.4669999999999999,-78.442
300230,Kizimen,19264,Confirmed Eruption,2010.0,11.0,11.0,2013.0,9.0,13.0,55.131,160.32
273010,Bulusan,16772,Confirmed Eruption,2010.0,11.0,6.0,2011.0,5.0,13.0,12.769,124.056
263250,Merapi,15925,Confirmed Eruption,2010.0,10.0,26.0,2012.0,7.0,15.0,-7.54,110.446
262000,Krakatau,15634,Confirmed Eruption,2010.0,10.0,25.0,2011.0,3.0,9.0,-6.102,105.42299999999999
233020,"Fournaise, Piton de la",14392,Confirmed Eruption,2010.0,10.0,14.0,2010.0,12.0,10.0,-21.244,55.708
290240,Sarychev Peak,18820,Uncertain Eruption,2010.0,9.0,20.0,2010.0,9.0,20.0,48.092,153.2
260010,Barren Island,15388,Confirmed Eruption,2010.0,9.0,17.0,2011.0,6.0,22.0,12.277999999999999,93.85799999999999
311240,Cleveland,19820,Uncertain Eruption,2010.0,9.0,12.0,2010.0,9.0,26.0,52.825,-169.94400000000002
357040,Planchon-Peteroa,11947,Confirmed Eruption,2010.0,9.0,6.0,2010.0,10.0,13.0,-35.223,-70.568
261080,Sinabung,15404,Confirmed Eruption,2010.0,8.0,27.0,2010.0,9.0,18.0,3.17,98.39200000000001
211060,Etna,13854,Confirmed Eruption,2010.0,8.0,25.0,2013.0,4.0,27.0,37.748000000000005,14.999
351080,Galeras,11381,Confirmed Eruption,2010.0,8.0,25.0,2010.0,8.0,25.0,1.22,-77.37
251020,Manam,14935,Confirmed Eruption,2010.0,8.0,10.0,2013.0,12.0,15.0,-4.08,145.037
267020,Karangetang,16544,Confirmed Eruption,2010.0,8.0,6.0,2010.0,12.0,16.0,2.781,125.40700000000001
345070,Turrialba,11248,Uncertain Eruption,2010.0,7.0,24.0,2010.0,8.0,15.0,10.025,-83.76700000000001
252140,Rabaul,15101,Confirmed Eruption,2010.0,7.0,23.0,2010.0,7.0,25.0,-4.271,152.203
354020,Ubinas,11792,Uncertain Eruption,2010.0,7.0,18.0,2010.0,7.0,18.0,-16.355,-70.903
290380,Ebeko,18879,Confirmed Eruption,2010.0,7.0,2.0,2010.0,7.0,9.0,50.68600000000001,156.014
290270,Ekarma,18833,Confirmed Eruption,2010.0,6.0,30.0,2010.0,8.0,10.0,48.958,153.93
284120,Ioto,18423,Uncertain Eruption,2010.0,6.0,19.0,2010.0,6.0,19.0,24.750999999999998,141.289
344020,San Cristobal,10897,Confirmed Eruption,2010.0,6.0,9.0,2011.0,1.0,13.0,12.702,-87.00399999999999
300070,Gorely,19026,Confirmed Eruption,2010.0,6.0,6.0,2010.0,6.0,22.0,52.559,158.03
311240,Cleveland,19819,Confirmed Eruption,2010.0,5.0,30.0,2010.0,6.0,2.0,52.825,-169.94400000000002
284193,South Sarigan Seamount,18529,Confirmed Eruption,2010.0,5.0,27.0,2010.0,5.0,29.0,16.58,145.78
252120,Ulawun,15077,Confirmed Eruption,2010.0,5.0,26.0,2011.0,5.0,27.0,-5.05,151.33
300250,Bezymianny,19388,Confirmed Eruption,2010.0,5.0,21.0,2020.0,4.0,17.0,55.972,160.595
284170,Pagan,18524,Confirmed Eruption,2010.0,5.0,3.0,2010.0,8.0,11.0,18.13,145.8
284040,Miyakejima,18282,Confirmed Eruption,2010.0,4.0,11.0,2010.0,7.0,21.0,34.094,139.526
211060,Etna,13853,Confirmed Eruption,2010.0,4.0,8.0,2010.0,4.0,8.0,37.748000000000005,14.999
282090,Kirishimayama,17165,Confirmed Eruption,2010.0,3.0,30.0,2010.0,7.0,10.0,31.934,130.862
372020,Eyjafjallajokull,12563,Confirmed Eruption,2010.0,3.0,20.0,2010.0,6.0,23.0,63.633,-19.633
251030,Karkar,14951,Uncertain Eruption,2010.0,2.0,25.0,2010.0,2.0,26.0,-4.649,145.964
284130,Fukutoku-Oka-no-Ba,18469,Confirmed Eruption,2010.0,2.0,3.0,2010.0,4.0,8.0,24.285,141.481
263300,Semeru,22218,Confirmed Eruption,2010.0,1.0,5.0,2010.0,11.0,29.0,-8.107999999999999,112.92200000000001
345070,Turrialba,11247,Confirmed Eruption,2010.0,1.0,5.0,2010.0,3.0,7.0,10.025,-83.76700000000001
223020,Nyamuragira,14085,Confirmed Eruption,2010.0,1.0,2.0,2010.0,1.0,29.0,-1.4080000000000001,29.2
352080,Tungurahua,11644,Confirmed Eruption,2010.0,1.0,1.0,2010.0,7.0,29.0,-1.4669999999999999,-78.442
300250,Bezymianny,19387,Confirmed Eruption,2009.0,12.0,17.0,2010.0,2.0,16.0,55.972,160.595
344120,Concepcion,11080,Confirmed Eruption,2009.0,12.0,11.0,2011.0,3.0,12.0,11.538,-85.62200000000001
357120,Villarrica,12184,Confirmed Eruption,2009.0,11.0,22.0,2012.0,4.0,20.0,-39.42,-71.93
345040,Poas,11193,Confirmed Eruption,2009.0,11.0,16.0,2014.0,10.0,13.0,10.2,-84.23299999999999
282090,Kirishimayama,17164,Uncertain Eruption,2009.0,11.0,15.0,2009.0,11.0,15.0,31.934,130.862
233020,"Fournaise, Piton de la",14391,Confirmed Eruption,2009.0,11.0,5.0,2010.0,1.0,12.0,-21.244,55.708
311240,Cleveland,19828,Confirmed Eruption,2009.0,10.0,2.0,2009.0,12.0,12.0,52.825,-169.94400000000002
257020,Gaua,15231,Confirmed Eruption,2009.0,9.0,27.0,2010.0,6.0,19.0,-14.27,167.5
263200,Dieng Volcanic Complex,15793,Confirmed Eruption,2009.0,9.0,27.0,2009.0,9.0,27.0,-7.2,109.87899999999999
252010,Langila,15003,Confirmed Eruption,2009.0,9.0,16.0,2010.0,2.0,16.0,-5.525,148.42
273030,Mayon,16819,Confirmed Eruption,2009.0,9.0,15.0,2010.0,1.0,1.0,13.257,123.685
344020,San Cristobal,10896,Confirmed Eruption,2009.0,9.0,6.0,2009.0,12.0,26.0,12.702,-87.00399999999999
290120,Kolokol Group,18776,Uncertain Eruption,2009.0,8.0,26.0,,,,46.042,150.083
300260,Klyuchevskoy,19485,Confirmed Eruption,2009.0,8.0,1.0,2010.0,12.0,20.0,56.056000000000004,160.642
221115,Manda Hararo,13944,Confirmed Eruption,2009.0,6.0,28.0,2009.0,7.0,1.0,12.17,40.82
311240,Cleveland,19827,Confirmed Eruption,2009.0,6.0,25.0,2009.0,6.0,25.0,52.825,-169.94400000000002
290240,Sarychev Peak,18819,Confirmed Eruption,2009.0,6.0,11.0,2009.0,7.0,16.0,48.092,153.2
242050,Monowai,22197,Confirmed Eruption,2009.0,5.0,4.0,2009.0,12.0,16.0,-25.886999999999997,-177.188
264030,Rinjani,16227,Confirmed Eruption,2009.0,5.0,2.0,2010.0,5.0,23.0,-8.42,116.47
264050,Sangeang Api,16253,Uncertain Eruption,2009.0,5.0,1.0,2009.0,6.0,3.0,-8.2,119.07
251030,Karkar,14950,Uncertain Eruption,2009.0,5.0,1.0,,,,-4.649,145.964
263180,Slamet,15765,Confirmed Eruption,2009.0,4.0,21.0,2009.0,6.0,22.0,-7.242000000000001,109.208
284170,Pagan,18523,Uncertain Eruption,2009.0,4.0,15.0,,,,18.13,145.8
353010,Fernandina,11677,Confirmed Eruption,2009.0,4.0,10.0,2009.0,4.0,28.0,-0.37,-91.55
284040,Miyakejima,18281,Confirmed Eruption,2009.0,4.0,1.0,2009.0,4.0,1.0,34.094,139.526
261170,Kerinci,15533,Confirmed Eruption,2009.0,4.0,1.0,2009.0,6.0,19.0,-1.6969999999999998,101.264
262000,Krakatau,15633,Confirmed Eruption,2009.0,3.0,25.0,2009.0,9.0,16.0,-6.102,105.42299999999999
243040,Hunga Tonga-Hunga Ha'apai,14733,Confirmed Eruption,2009.0,3.0,17.0,2009.0,3.0,22.0,-20.535999999999998,-175.382
313030,Redoubt,20391,Confirmed Eruption,2009.0,3.0,15.0,2009.0,7.0,1.0,60.485,-152.74200000000002
352020,Guagua Pichincha,11502,Uncertain Eruption,2009.0,2.0,16.0,2009.0,2.0,17.0,-0.171,-78.598
290380,Ebeko,18878,Confirmed Eruption,2009.0,2.0,11.0,2009.0,7.0,13.0,50.68600000000001,156.014
357120,Villarrica,12183,Confirmed Eruption,2009.0,1.0,29.0,2009.0,3.0,24.0,-39.42,-71.93
357091,Callaqui,11998,Uncertain Eruption,2009.0,1.0,22.0,2009.0,1.0,22.0,-37.92,-71.45
357070,"Chillan, Nevados de",11993,Uncertain Eruption,2009.0,1.0,21.0,2009.0,1.0,22.0,-36.868,-71.378
283110,Asamayama,17812,Confirmed Eruption,2009.0,1.0,21.0,2009.0,5.0,2.0,36.406,138.523
242010,Curtis Island,14680,Uncertain Eruption,2009.0,1.0,18.0,2009.0,1.0,19.0,-30.543000000000003,-178.55599999999998
263200,Dieng Volcanic Complex,15792,Confirmed Eruption,2009.0,1.0,15.0,2009.0,1.0,15.0,-7.2,109.87899999999999
345040,Poas,11192,Confirmed Eruption,2009.0,1.0,12.0,2009.0,3.0,21.0,10.2,-84.23299999999999
311240,Cleveland,19826,Confirmed Eruption,2009.0,1.0,2.0,2009.0,1.0,21.0,52.825,-169.94400000000002
261230,Dempo,15575,Confirmed Eruption,2009.0,1.0,1.0,2009.0,1.0,1.0,-4.016,103.12100000000001
300090,Koryaksky,19045,Confirmed Eruption,2008.0,12.0,23.0,2009.0,8.0,27.0,53.321000000000005,158.71200000000002
267020,Karangetang,16543,Confirmed Eruption,2008.0,11.0,29.0,2010.0,3.0,24.0,2.781,125.40700000000001
344020,San Cristobal,10895,Confirmed Eruption,2008.0,11.0,21.0,2008.0,11.0,21.0,12.702,-87.00399999999999
285070,Akan,18707,Confirmed Eruption,2008.0,11.0,18.0,2008.0,11.0,28.0,43.38399999999999,144.013
243120,Tafu-Maka,14799,Confirmed Eruption,2008.0,11.0,16.0,2008.0,11.0,16.0,-15.37,-174.23
243130,West Mata,14800,Confirmed Eruption,2008.0,11.0,16.0,2009.0,5.0,16.0,-15.1,-173.75
221060,Alu-Dalafilla,13927,Confirmed Eruption,2008.0,11.0,3.0,2008.0,12.0,16.0,13.793,40.553000000000004
351050,"Huila, Nevado del",11314,Confirmed Eruption,2008.0,10.0,26.0,2012.0,1.0,14.0,2.93,-76.03
357120,Villarrica,12182,Confirmed Eruption,2008.0,10.0,26.0,,,,-39.42,-71.93
351080,Galeras,11380,Confirmed Eruption,2008.0,10.0,21.0,2010.0,1.0,2.0,1.22,-77.37
300260,Klyuchevskoy,19484,Confirmed Eruption,2008.0,10.0,8.0,2009.0,4.0,16.0,56.056000000000004,160.642
233020,"Fournaise, Piton de la",14390,Confirmed Eruption,2008.0,9.0,21.0,2009.0,2.0,4.0,-21.244,55.708
256010,Tinakula,15210,Confirmed Eruption,2008.0,9.0,19.0,2008.0,11.0,29.0,-10.386,165.804
282090,Kirishimayama,17163,Confirmed Eruption,2008.0,8.0,22.0,2008.0,8.0,22.0,31.934,130.862
373030,Bardarbunga,12896,Uncertain Eruption,2008.0,8.0,16.0,,,,64.633,-17.516
273030,Mayon,16818,Confirmed Eruption,2008.0,8.0,10.0,2008.0,8.0,10.0,13.257,123.685
283110,Asamayama,17811,Confirmed Eruption,2008.0,8.0,10.0,2008.0,8.0,14.0,36.406,138.523
311130,Kasatochi,19745,Confirmed Eruption,2008.0,8.0,7.0,2008.0,8.0,9.0,52.177,-175.50799999999998
344120,Concepcion,11077,Confirmed Eruption,2008.0,7.0,30.0,2008.0,7.0,30.0,11.538,-85.62200000000001
290360,Chikurachki,18860,Confirmed Eruption,2008.0,7.0,29.0,2008.0,8.0,8.0,50.324,155.461
352010,Reventador,11449,Confirmed Eruption,2008.0,7.0,27.0,2020.0,4.0,17.0,-0.077,-77.656
252070,Krummel-Garbuna-Welcker,15009,Confirmed Eruption,2008.0,7.0,13.0,2008.0,10.0,4.0,-5.416,150.02700000000002
311290,Okmok,19852,Confirmed Eruption,2008.0,7.0,12.0,2008.0,8.0,19.0,53.43,-168.13
300250,Bezymianny,19386,Confirmed Eruption,2008.0,7.0,11.0,2008.0,8.0,23.0,55.972,160.595
344040,Telica,10943,Confirmed Eruption,2008.0,7.0,5.0,2008.0,7.0,5.0,12.606,-86.84
241130,Rumble III,14676,Confirmed Eruption,2008.0,7.0,2.0,,,,-35.745,178.47799999999998
344020,San Cristobal,10894,Confirmed Eruption,2008.0,6.0,22.0,2008.0,8.0,5.0,12.702,-87.00399999999999
263340,Raung,16166,Confirmed Eruption,2008.0,6.0,12.0,2008.0,6.0,17.0,-8.119,114.056
266030,Soputan,16439,Confirmed Eruption,2008.0,6.0,6.0,2008.0,11.0,2.0,1.112,124.73700000000001
353060,"Azul, Cerro",11720,Confirmed Eruption,2008.0,5.0,29.0,2008.0,6.0,17.0,-0.92,-91.40799999999999
257040,Ambrym,15297,Confirmed Eruption,2008.0,5.0,23.0,2018.0,12.0,17.0,-16.25,168.12
263250,Merapi,15924,Uncertain Eruption,2008.0,5.0,19.0,,,,-7.54,110.446
260010,Barren Island,15387,Confirmed Eruption,2008.0,5.0,13.0,2010.0,4.0,19.0,12.277999999999999,93.85799999999999
211060,Etna,13852,Confirmed Eruption,2008.0,5.0,13.0,2009.0,7.0,4.0,37.748000000000005,14.999
268060,Gamalama,16677,Uncertain Eruption,2008.0,5.0,10.0,,,,0.8,127.33
284040,Miyakejima,18280,Confirmed Eruption,2008.0,5.0,8.0,2008.0,5.0,8.0,34.094,139.526
358041,Chaiten,12271,Confirmed Eruption,2008.0,5.0,2.0,2011.0,5.0,31.0,-42.833,-72.646
344100,Masaya,11042,Confirmed Eruption,2008.0,4.0,29.0,2008.0,12.0,17.0,11.985,-86.165
264160,Egon,16278,Confirmed Eruption,2008.0,4.0,15.0,2008.0,4.0,28.0,-8.676,122.455
268030,Ibu,16582,Confirmed Eruption,2008.0,4.0,5.0,2020.0,4.0,17.0,1.4880000000000002,127.63
261170,Kerinci,15532,Confirmed Eruption,2008.0,3.0,24.0,,,,-1.6969999999999998,101.264
267020,Karangetang,16542,Uncertain Eruption,2008.0,3.0,12.0,,,,2.781,125.40700000000001
